,Power
26553,1643
26554,1007
26555,2455
26556,3829
26557,2365
26558,1954
26559,1657
26560,1777
26561,447
26562,396
26563,414
26564,1083
26565,800
26566,949
26567,496
26568,811
26569,846
26570,1201
26571,556
26572,379
26573,921
26574,1086
26575,1009
26576,960
26577,1292
26578,-430
26579,-322
26580,1289
26581,1108
26582,1435
26583,2254
26584,-454
26585,673
26586,475
26587,761
26588,1164
26589,1456
26590,1347
26591,238
26592,1034
26593,1135
26594,503
26595,657
26596,1843
26597,927
26598,534
26599,960
26600,508
26601,1519
26602,3341
26603,3463
26604,1272
26605,771
26606,2443
26607,-1075
26608,-60
26609,1307
26610,865
26611,828
26612,522
26613,993
26614,602
26615,975
26616,1131
26617,941
26618,646
26619,963
26620,1529
26621,890
26622,844
26623,879
26624,1074
26625,830
26626,1256
26627,979
26628,4191
26629,1474
26630,521
26631,-289
26632,523
26633,1070
26634,1120
26635,799
26636,1141
26637,639
26638,935
26639,1575
26640,962
26641,1055
26642,862
26643,901
26644,1209
26645,784
26646,732
26647,750
26648,899
26649,1182
26650,602
26651,1910
26652,2405
26653,2667
26654,2370
26655,1911
26656,1026
26657,1122
26658,905
26659,1194
26660,514
26661,1372
26662,888
26663,1116
26664,722
26665,1432
26666,858
26667,967
26668,1403
26669,576
26670,1302
26671,802
26672,476
26673,1836
26674,1058
26675,2217
26676,3091
26677,1859
26678,2813
26679,1300
26680,1216
26681,1149
26682,1117
26683,861
26684,1147
26685,1064
26686,820
26687,605
26688,1171
26689,1244
26690,1096
26691,979
26692,291
26693,875
26694,1342
26695,550
26696,1065
26697,1603
26698,957
26699,2588
26700,1316
26701,191
26702,1716
26703,2126
26704,695
26705,217
26706,990
26707,237
26708,788
26709,554
26710,639
26711,1315
26712,1092
26713,951
26714,1243
26715,1480
26716,717
26717,820
26718,798
26719,919
26720,678
26721,1196
26722,1270
26723,-420
26724,1946
26725,2861
26726,2297
26727,1141
26728,1491
26729,1199
26730,603
26731,1326
26732,1169
26733,1045
26734,907
26735,1032
26736,808
26737,569
26738,860
26739,1167
26740,1067
26741,1069
26742,1072
26743,1437
26744,578
26745,1109
26746,171
26747,785
26748,2736
26749,2820
26750,2339
26751,1857
26752,377
26753,1119
26754,1048
26755,960
26756,1505
26757,703
26758,1075
26759,800
26760,949
26761,709
26762,1391
26763,1274
26764,929
26765,639
26766,769
26767,934
26768,1427
26769,624
26770,51
26771,1848
26772,-1153
26773,1787
26774,3436
26775,1032
26776,422
26777,611
26778,918
26779,780
26780,1154
26781,1032
26782,912
26783,940
26784,819
26785,1481
26786,1166
26787,1163
26788,773
26789,638
26790,944
26791,298
26792,1085
26793,1159
26794,461
26795,3048
26796,2384
26797,3006
26798,1546
26799,55
26800,1534
26801,1387
26802,230
26803,1415
26804,709
26805,216
26806,1311
26807,488
26808,404
26809,891
26810,866
26811,1201
26812,476
26813,304
26814,1053
26815,348
26816,730
26817,1837
26818,1998
26819,1118
26820,1134
26821,2161
26822,1367
26823,1634
26824,290
26825,1095
26826,1191
26827,1334
26828,722
26829,1256
26830,760
26831,1155
26832,599
26833,799
26834,1375
26835,622
26836,815
26837,778
26838,361
26839,924
26840,1263
26841,1853
26842,816
26843,2279
26844,1656
26845,2136
26846,2003
26847,1271
26848,472
26849,519
26850,1006
26851,886
26852,1083
26853,1202
26854,1303
26855,743
26856,1078
26857,1227
26858,1489
26859,1313
26860,907
26861,951
26862,742
26863,406
26864,418
26865,1092
26866,3811
26867,-738
26868,2354
26869,3494
26870,1968
26871,1496
26872,1275
26873,1202
26874,1303
26875,1057
26876,679
26877,702
26878,915
26879,1421
26880,630
26881,1104
26882,870
26883,1378
26884,823
26885,930
26886,1313
26887,684
26888,952
26889,1527
26890,-1298
26891,3749
26892,1616
26893,2809
26894,-5
26895,1442
26896,1210
26897,1037
26898,968
26899,774
26900,1127
26901,1105
26902,1253
26903,483
26904,1040
26905,1005
26906,978
26907,544
26908,840
26909,1000
26910,446
26911,1412
26912,509
26913,1103
26914,3643
26915,119
26916,1576
26917,402
26918,1838
26919,2473
26920,1382
26921,1668
26922,849
26923,916
26924,762
26925,411
26926,845
26927,716
26928,1339
26929,573
26930,856
26931,1423
26932,736
26933,1029
26934,1144
26935,712
26936,670
26937,651
26938,1655
26939,3288
26940,3191
26941,3110
26942,2985
26943,1454
26944,1726
26945,1076
26946,1140
26947,816
26948,741
26949,1064
26950,697
26951,524
26952,1274
26953,1248
26954,792
26955,1560
26956,1476
26957,1236
26958,689
26959,759
26960,1126
26961,2137
26962,3307
26963,-1150
26964,3680
26965,2369
26966,1465
26967,355
26968,795
26969,1295
26970,894
26971,1218
26972,1138
26973,258
26974,1384
26975,1252
26976,1051
26977,1574
26978,981
26979,1819
26980,725
26981,1373
26982,1275
26983,968
26984,1082
26985,1108
26986,690
26987,1429
26988,69
26989,2542
26990,2764
26991,518
26992,532
26993,964
26994,1394
26995,1273
26996,1077
26997,582
26998,983
26999,762
27000,1505
27001,1055
27002,1666
27003,627
27004,1015
27005,1001
27006,1302
27007,1418
27008,1158
27009,665
27010,759
27011,2139
27012,1509
27013,2470
27014,1768
27015,1643
27016,859
27017,532
27018,948
27019,638
27020,702
27021,942
27022,775
27023,1838
27024,751
27025,581
27026,1030
27027,832
27028,362
27029,907
27030,1070
27031,308
27032,1272
27033,1749
27034,584
27035,1973
27036,3410
27037,3757
27038,1276
27039,1990
27040,2489
27041,750
27042,700
27043,1155
27044,992
27045,967
27046,1488
27047,783
27048,684
27049,970
27050,770
27051,744
27052,1267
27053,932
27054,423
27055,1156
27056,1156
27057,2468
27058,547
27059,1219
27060,1717
27061,2753
27062,1697
27063,1242
27064,1072
27065,1637
27066,947
27067,984
27068,885
27069,764
27070,1164
27071,1112
27072,1096
27073,764
27074,1330
27075,575
27076,1799
27077,967
27078,1220
27079,1221
27080,781
27081,700
27082,-130
27083,3636
27084,1227
27085,4046
27086,2422
27087,2885
27088,2102
27089,523
27090,657
27091,725
27092,1455
27093,1097
27094,671
27095,1560
27096,597
27097,1000
27098,981
27099,840
27100,941
27101,677
27102,1091
27103,717
27104,629
27105,1849
27106,2122
27107,1
27108,817
27109,3485
27110,1528
27111,1646
27112,1574
27113,405
27114,1319
27115,616
27116,551
27117,1279
27118,1020
27119,611
27120,868
27121,814
27122,1104
27123,609
27124,1376
27125,614
27126,1143
27127,1223
27128,967
27129,2083
27130,1895
27131,1822
27132,-1273
27133,-80
27134,1899
27135,1998
27136,2433
27137,1418
27138,636
27139,1005
27140,785
27141,695
27142,1086
27143,1300
27144,999
27145,953
27146,707
27147,961
27148,1324
27149,1092
27150,1214
27151,539
27152,718
27153,1550
27154,1272
27155,193
27156,2623
27157,1671
27158,3166
27159,609
27160,987
27161,1195
27162,1189
27163,620
27164,490
27165,1417
27166,783
27167,659
27168,1028
27169,1071
27170,1188
27171,1162
27172,515
27173,449
27174,300
27175,1055
27176,901
27177,637
27178,1417
27179,1719
27180,152
27181,2736
27182,1773
27183,3027
27184,1169
27185,432
27186,1286
27187,1432
27188,606
27189,911
27190,861
27191,440
27192,892
27193,1228
27194,381
27195,904
27196,667
27197,917
27198,999
27199,749
27200,381
27201,923
27202,1489
27203,1572
27204,4209
27205,-478
27206,1808
27207,906
27208,785
27209,828
27210,1293
27211,604
27212,969
27213,513
27214,1245
27215,696
27216,623
27217,719
27218,541
27219,920
27220,1229
27221,1153
27222,941
27223,1263
27224,1478
27225,2007
27226,3930
27227,3988
27228,685
27229,1870
27230,1861
27231,2060
27232,1289
27233,382
27234,1077
27235,1125
27236,949
27237,1042
27238,1095
27239,915
27240,593
27241,502
27242,803
27243,780
27244,1011
27245,1089
27246,984
27247,626
27248,501
27249,1055
27250,1368
27251,1358
27252,1105
27253,819
27254,2395
27255,2431
27256,-115
27257,1272
27258,1110
27259,1265
27260,1050
27261,780
27262,723
27263,667
27264,1198
27265,437
27266,788
27267,1052
27268,983
27269,1279
27270,1136
27271,794
27272,1046
27273,1571
27274,2465
27275,4586
27276,1522
27277,675
27278,2777
27279,578
27280,1442
27281,989
27282,909
27283,1466
27284,1091
27285,540
27286,931
27287,1496
27288,1341
27289,886
27290,1361
27291,1035
27292,1244
27293,871
27294,813
27295,563
27296,620
27297,1048
27298,-1446
27299,1856
27300,493
27301,1059
27302,2424
27303,1114
27304,541
27305,1116
27306,1089
27307,620
27308,507
27309,1156
27310,1143
27311,1685
27312,1031
27313,870
27314,1315
27315,1144
27316,1842
27317,897
27318,854
27319,1425
27320,1229
27321,2188
27322,1178
27323,1948
27324,4212
27325,1323
27326,2094
27327,730
27328,661
27329,408
27330,1247
27331,1284
27332,1493
27333,761
27334,1397
27335,972
27336,545
27337,1611
27338,919
27339,1291
27340,1722
27341,702
27342,394
27343,669
27344,725
27345,1630
27346,2315
27347,502
27348,337
27349,2986
27350,3464
27351,957
27352,1037
27353,853
27354,1588
27355,741
27356,691
27357,654
27358,409
27359,1126
27360,1176
27361,1104
27362,1570
27363,811
27364,883
27365,976
27366,1084
27367,412
27368,1492
27369,998
27370,918
27371,4830
27372,-656
27373,2212
27374,592
27375,2256
27376,189
27377,1817
27378,1321
27379,758
27380,1074
27381,1300
27382,833
27383,1103
27384,1190
27385,553
27386,1112
27387,362
27388,860
27389,633
27390,671
27391,921
27392,1426
27393,642
27394,2058
27395,1206
27396,3031
27397,1283
27398,1752
27399,1365
27400,1355
27401,494
27402,994
27403,846
27404,846
27405,886
27406,1217
27407,1352
27408,1302
27409,1026
27410,1341
27411,720
27412,788
27413,336
27414,1118
27415,757
27416,514
27417,1475
27418,2252
27419,2652
27420,2127
27421,1825
27422,1507
27423,-20
27424,583
27425,1347
27426,1169
27427,1432
27428,312
27429,560
27430,1067
27431,1136
27432,1246
27433,907
27434,1098
27435,691
27436,1413
27437,233
27438,692
27439,1220
27440,1051
27441,926
27442,2239
27443,4411
27444,2314
27445,881
27446,1298
27447,474
27448,691
27449,507
27450,1015
27451,841
27452,1393
27453,927
27454,784
27455,150
27456,1011
27457,1358
27458,838
27459,1098
27460,493
27461,985
27462,963
27463,654
27464,873
27465,1672
27466,1087
27467,1429
27468,2252
27469,1895
27470,1620
27471,2195
27472,764
27473,1186
27474,1067
27475,929
27476,859
27477,1308
27478,929
27479,985
27480,1083
27481,882
27482,993
27483,860
27484,554
27485,1334
27486,1130
27487,730
27488,876
27489,1311
27490,1376
27491,1996
27492,1298
27493,2352
27494,1381
27495,1474
27496,1108
27497,1079
27498,1348
27499,1149
27500,1545
27501,926
27502,817
27503,1146
27504,688
27505,973
27506,1241
27507,999
27508,1060
27509,837
27510,1039
27511,978
27512,484
27513,1270
27514,218
27515,1340
27516,1121
27517,2598
27518,902
27519,490
27520,1875
27521,1192
27522,1434
27523,488
27524,755
27525,1432
27526,793
27527,1073
27528,1161
27529,704
27530,668
27531,1573
27532,977
27533,615
27534,717
27535,906
27536,714
27537,2212
27538,2194
27539,-1131
27540,1547
27541,779
27542,1828
27543,1718
27544,1056
27545,117
27546,888
27547,1061
27548,323
27549,859
27550,1059
27551,809
27552,809
27553,879
27554,672
27555,1547
27556,803
27557,651
27558,606
27559,596
27560,1044
27561,1592
27562,3145
27563,2472
27564,-1483
27565,1399
27566,771
27567,2888
27568,459
27569,1254
27570,624
27571,1256
27572,1108
27573,995
27574,1366
27575,1286
27576,1163
27577,817
27578,923
27579,890
27580,1025
27581,1112
27582,758
27583,1055
27584,778
27585,1142
27586,3414
27587,1273
27588,2221
27589,2360
27590,-151
27591,1872
27592,117
27593,851
27594,1035
27595,1167
27596,852
27597,1091
27598,1009
27599,659
27600,840
27601,736
27602,409
27603,585
27604,1187
27605,707
27606,944
27607,648
27608,967
27609,905
27610,4814
27611,1919
27612,3820
27613,2630
27614,2381
27615,570
27616,996
27617,1019
27618,810
27619,571
27620,371
27621,787
27622,589
27623,626
27624,983
27625,310
27626,1144
27627,672
27628,1571
27629,1013
27630,927
27631,1060
27632,1287
27633,1121
27634,2767
27635,3741
27636,2837
27637,1544
27638,1738
27639,2251
27640,-5
27641,438
27642,1031
27643,993
27644,1072
27645,668
27646,748
27647,553
27648,1324
27649,393
27650,607
27651,892
27652,1386
27653,1355
27654,897
27655,810
27656,1108
27657,1746
27658,2582
27659,1053
27660,683
27661,1827
27662,1558
27663,2151
27664,1880
27665,470
27666,457
27667,398
27668,986
27669,1084
27670,1173
27671,583
27672,1003
27673,868
27674,741
27675,1055
27676,803
27677,901
27678,1094
27679,691
27680,736
27681,1122
27682,-522
27683,-1679
27684,2520
27685,2170
27686,765
27687,2043
27688,851
27689,736
27690,1011
27691,1542
27692,945
27693,731
27694,703
27695,1354
27696,1521
27697,285
27698,933
27699,599
27700,433
27701,965
27702,777
27703,1313
27704,1052
27705,1080
27706,-211
27707,306
27708,1518
27709,2186
27710,2345
27711,3289
27712,741
27713,525
27714,1148
27715,682
27716,922
27717,950
27718,1092
27719,1102
27720,1107
27721,1134
27722,702
27723,694
27724,1816
27725,734
27726,1007
27727,1068
27728,882
27729,1110
27730,2353
27731,2353
27732,2290
27733,-645
27734,915
27735,1737
27736,-167
27737,755
27738,1179
27739,689
27740,1180
27741,1186
27742,847
27743,646
27744,800
27745,770
27746,927
27747,690
27748,1584
27749,1158
27750,1724
27751,1001
27752,971
27753,1329
27754,4880
27755,1466
27756,1198
27757,333
27758,828
27759,1045
27760,834
27761,938
27762,706
27763,1020
27764,804
27765,891
27766,781
27767,711
27768,540
27769,936
27770,1105
27771,895
27772,1207
27773,623
27774,993
27775,1126
27776,1079
27777,1948
27778,2564
27779,580
27780,2203
27781,1154
27782,518
27783,2294
27784,371
27785,1272
27786,1548
27787,1304
27788,934
27789,868
27790,870
27791,749
27792,563
27793,1221
27794,748
27795,-92
27796,864
27797,730
27798,690
27799,432
27800,414
27801,584
27802,3434
27803,862
27804,2384
27805,3667
27806,1508
27807,1172
27808,1576
27809,1006
27810,802
27811,840
27812,589
27813,306
27814,517
27815,990
27816,962
27817,823
27818,1096
27819,844
27820,1147
27821,1029
27822,1367
27823,189
27824,1206
27825,1119
27826,713
27827,2549
27828,963
27829,2856
27830,2535
27831,1532
27832,85
27833,1703
27834,1290
27835,640
27836,1588
27837,535
27838,848
27839,937
27840,888
27841,388
27842,1338
27843,1434
27844,857
27845,1453
27846,700
27847,586
27848,958
27849,759
27850,-2305
27851,2991
27852,3683
27853,4354
27854,-678
27855,2083
27856,1495
27857,1410
27858,918
27859,785
27860,1301
27861,1061
27862,1046
27863,1316
27864,1299
27865,1385
27866,1102
27867,1434
27868,857
27869,1036
27870,861
27871,517
27872,596
27873,886
27874,2085
27875,2058
27876,1468
27877,3095
27878,517
27879,907
27880,1482
27881,931
27882,860
27883,699
27884,840
27885,1015
27886,1281
27887,884
27888,1151
27889,880
27890,694
27891,535
27892,674
27893,703
27894,1077
27895,909
27896,623
27897,447
27898,481
27899,9
27900,2986
27901,933
27902,-871
27903,1797
27904,812
27905,1243
27906,929
27907,964
27908,950
27909,1156
27910,804
27911,293
27912,1287
27913,757
27914,1051
27915,925
27916,1591
27917,944
27918,719
27919,266
27920,787
27921,1715
27922,4508
27923,4904
27924,304
27925,1353
27926,1421
27927,1822
27928,803
27929,1283
27930,939
27931,724
27932,878
27933,835
27934,804
27935,478
27936,1013
27937,1118
27938,511
27939,1183
27940,376
27941,767
27942,1247
27943,730
27944,993
27945,1541
27946,1839
27947,1682
27948,1790
27949,1947
27950,3263
27951,3111
27952,994
27953,1089
27954,695
27955,902
27956,793
27957,573
27958,316
27959,770
27960,1310
27961,1216
27962,898
27963,1416
27964,639
27965,1092
27966,915
27967,649
27968,1018
27969,544
27970,1630
27971,2923
27972,3123
27973,2231
27974,957
27975,2961
27976,859
27977,212
27978,1233
27979,519
27980,1159
27981,562
27982,923
27983,1353
27984,1077
27985,886
27986,902
27987,1128
27988,1070
27989,1003
27990,1206
27991,1092
27992,576
27993,1701
27994,696
27995,1651
27996,0
27997,4384
27998,2801
27999,2703
28000,1998
28001,481
28002,661
28003,637
28004,745
28005,1011
28006,936
28007,669
28008,1031
28009,457
28010,1373
28011,523
28012,1026
28013,1855
28014,1045
28015,1155
28016,1277
28017,1182
28018,1126
28019,386
28020,493
28021,734
28022,2487
28023,1528
28024,543
28025,704
28026,1200
28027,567
28028,705
28029,1262
28030,885
28031,426
28032,754
28033,881
28034,415
28035,1825
28036,744
28037,661
28038,1116
28039,835
28040,1484
28041,2030
28042,2769
28043,66
28044,1727
28045,2472
28046,-113
28047,551
28048,1837
28049,1628
28050,787
28051,834
28052,633
28053,773
28054,1359
28055,826
28056,1401
28057,727
28058,1379
28059,903
28060,550
28061,837
28062,992
28063,1055
28064,625
28065,576
28066,1780
28067,645
28068,1201
28069,3601
28070,646
28071,610
28072,580
28073,1273
28074,922
28075,324
28076,853
28077,1059
28078,1016
28079,829
28080,685
28081,962
28082,1211
28083,452
28084,1000
28085,1471
28086,1167
28087,991
28088,1261
28089,692
28090,873
28091,2988
28092,1498
28093,324
28094,1718
28095,2185
28096,1761
28097,878
28098,1085
28099,1228
28100,459
28101,845
28102,1061
28103,1076
28104,817
28105,1418
28106,951
28107,1242
28108,1230
28109,852
28110,936
28111,372
28112,530
28113,526
28114,1208
28115,930
28116,1470
28117,3139
28118,939
28119,1343
28120,279
28121,1856
28122,1356
28123,1540
28124,1490
28125,729
28126,1270
28127,956
28128,1234
28129,895
28130,864
28131,875
28132,1206
28133,1172
28134,764
28135,826
28136,759
28137,603
28138,1495
28139,1471
28140,819
28141,4706
28142,-132
28143,490
28144,989
28145,670
28146,862
28147,885
28148,1357
28149,578
28150,799
28151,1085
28152,748
28153,867
28154,794
28155,1633
28156,1420
28157,944
28158,591
28159,291
28160,376
28161,219
28162,389
28163,1363
28164,409
28165,1033
28166,2589
28167,1415
28168,1357
28169,609
28170,1183
28171,797
28172,270
28173,1218
28174,457
28175,852
28176,1130
28177,794
28178,536
28179,1224
28180,1094
28181,1339
28182,533
28183,960
28184,752
28185,1005
28186,83
28187,826
28188,3745
28189,3107
28190,1184
28191,1532
28192,900
28193,633
28194,1146
28195,667
28196,365
28197,1429
28198,872
28199,1566
28200,458
28201,1102
28202,769
28203,1178
28204,640
28205,827
28206,666
28207,714
28208,814
28209,562
28210,2331
28211,960
28212,3803
28213,1499
28214,1307
28215,2709
28216,1346
28217,872
28218,1347
28219,897
28220,988
28221,854
28222,1316
28223,944
28224,1092
28225,937
28226,969
28227,1117
28228,517
28229,397
28230,593
28231,483
28232,506
28233,1139
28234,414
28235,4617
28236,2541
28237,1204
28238,2655
28239,-432
28240,1471
28241,1178
28242,956
28243,578
28244,999
28245,1108
28246,1393
28247,704
28248,771
28249,1349
28250,860
28251,1131
28252,989
28253,924
28254,770
28255,566
28256,667
28257,1519
28258,1562
28259,2545
28260,3600
28261,1955
28262,1208
28263,3255
28264,1498
28265,967
28266,709
28267,1228
28268,763
28269,694
28270,1119
28271,1653
28272,597
28273,753
28274,621
28275,526
28276,736
28277,1199
28278,1125
28279,850
28280,913
28281,1829
28282,-834
28283,2613
28284,1791
28285,1626
28286,1257
28287,119
28288,959
28289,296
28290,1241
28291,1375
28292,947
28293,1335
28294,683
28295,1089
28296,484
28297,932
28298,1328
28299,860
28300,1259
28301,649
28302,1193
